source_subject,target_subject,proxy_a_distance,coral_distance,proxy_rank,coral_rank,selection_score,probe_selected_count,probe_selected_fraction_of_cap,probe_candidate_coverage,probe_pseudo_balance,probe_agreement,probe_trial_coherence,probe_mean_selected_conf,probe_transferability_score,selection_stage,selected_source
s03,s13,2.0,7.028307680239999,4.0,5.0,9.0,10.0,0.1111111111111111,0.5370689655172414,0.5,1.0,0.8560344827586206,0.9481428593752128,0.6426944992905999,stage2_probe,s03
s15,s13,2.0,6.799043790601941,4.0,4.0,8.0,21.0,0.23333333333333334,0.021551724137931036,0.5,1.0,0.7068965517241379,0.8442099176828035,0.522900151056554,stage2_probe,s03
s10,s13,2.0,6.448364332812959,4.0,2.0,6.0,12.0,0.13333333333333333,0.1482758620689655,0.5,1.0,0.5982758620689654,0.9043979974031928,0.5145302446977459,stage2_probe,s03
s18,s13,1.9666666666666668,6.230567542803684,2.0,1.0,3.0,8.0,0.08888888888888889,0.027586206896551724,0.0,1.0,0.7120689655172414,0.8618496271734616,0.404356849174765,stage2_probe,s03
s22,s13,1.9833333333333334,6.51614776062136,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.6206896551724138,0.0,0.3241379310344828,stage2_probe,s03
s17,s13,2.0,7.046669439776075,4.0,6.0,10.0,,,,,,,,,stage1_pruned,s03
s20,s13,2.0,7.068856578366293,4.0,7.0,11.0,,,,,,,,,stage1_pruned,s03
s01,s13,1.9500000000000002,7.797925284636048,1.0,11.0,12.0,,,,,,,,,stage1_pruned,s03
s08,s13,2.0,7.34627312397844,4.0,8.0,12.0,,,,,,,,,stage1_pruned,s03
s28,s13,2.0,7.56161634103364,4.0,9.0,13.0,,,,,,,,,stage1_pruned,s03
s29,s13,2.0,7.5925928260665625,4.0,10.0,14.0,,,,,,,,,stage1_pruned,s03
s30,s13,2.0,7.8651153505413705,4.0,12.0,16.0,,,,,,,,,stage1_pruned,s03
s04,s13,2.0,7.899890381805589,4.0,13.0,17.0,,,,,,,,,stage1_pruned,s03
s09,s13,2.0,7.933272381032864,4.0,14.0,18.0,,,,,,,,,stage1_pruned,s03
s26,s13,2.0,8.121398552902875,4.0,15.0,19.0,,,,,,,,,stage1_pruned,s03
s19,s13,2.0,8.185611982314459,4.0,16.0,20.0,,,,,,,,,stage1_pruned,s03
s06,s13,2.0,8.217930415426158,4.0,17.0,21.0,,,,,,,,,stage1_pruned,s03
s16,s13,2.0,8.25170746870483,4.0,18.0,22.0,,,,,,,,,stage1_pruned,s03
s27,s13,2.0,8.315671769018941,4.0,19.0,23.0,,,,,,,,,stage1_pruned,s03
s02,s13,2.0,8.320729584013622,4.0,20.0,24.0,,,,,,,,,stage1_pruned,s03
s05,s13,2.0,8.48614724123858,4.0,21.0,25.0,,,,,,,,,stage1_pruned,s03
s23,s13,2.0,8.541758775716799,4.0,22.0,26.0,,,,,,,,,stage1_pruned,s03
s32,s13,2.0,8.555191265358431,4.0,23.0,27.0,,,,,,,,,stage1_pruned,s03
s25,s13,2.0,8.71100165151055,4.0,24.0,28.0,,,,,,,,,stage1_pruned,s03
s31,s13,2.0,8.963139508754635,4.0,25.0,29.0,,,,,,,,,stage1_pruned,s03
s11,s13,2.0,8.978249663482126,4.0,26.0,30.0,,,,,,,,,stage1_pruned,s03
s07,s13,2.0,9.012400180700405,4.0,27.0,31.0,,,,,,,,,stage1_pruned,s03
s12,s13,2.0,9.743881351406243,4.0,28.0,32.0,,,,,,,,,stage1_pruned,s03
s24,s13,2.0,10.058541926687399,4.0,29.0,33.0,,,,,,,,,stage1_pruned,s03
s21,s13,2.0,10.113774263711344,4.0,30.0,34.0,,,,,,,,,stage1_pruned,s03
s14,s13,2.0,11.628435009156252,4.0,31.0,35.0,,,,,,,,,stage1_pruned,s03
s07,s14,2.0,9.4493818190185,3.0,5.0,8.0,60.0,0.6666666666666666,0.4267241379310345,1.0,1.0,0.6646551724137931,0.922183942700231,0.7643850592039771,stage2_probe,s07
s12,s14,2.0,6.947837857465481,3.0,1.0,4.0,8.0,0.08888888888888889,0.008620689655172414,0.0,1.0,0.6129310344827585,0.8826671178604526,0.3817770340539422,stage2_probe,s07
s24,s14,1.9833333333333334,8.906105663728042,2.0,4.0,6.0,8.0,0.08888888888888889,0.015517241379310345,0.0,1.0,0.5448275862068966,0.9221873546009782,0.3715116665806237,stage2_probe,s07
s31,s14,2.0,8.606833563098608,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.6543103448275862,0.0,0.3308620689655173,stage2_probe,s07
s08,s14,2.0,7.298589131000373,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.5844827586206897,0.0,0.31689655172413794,stage2_probe,s07
s16,s14,2.0,9.478500605352634,3.0,6.0,9.0,,,,,,,,,stage1_pruned,s07
s17,s14,2.0,9.530172013758165,3.0,7.0,10.0,,,,,,,,,stage1_pruned,s07
s09,s14,2.0,9.85634405096932,3.0,8.0,11.0,,,,,,,,,stage1_pruned,s07
s15,s14,2.0,10.167355995334102,3.0,9.0,12.0,,,,,,,,,stage1_pruned,s07
s06,s14,2.0,10.201228821861283,3.0,10.0,13.0,,,,,,,,,stage1_pruned,s07
s28,s14,2.0,10.340585804470765,3.0,11.0,14.0,,,,,,,,,stage1_pruned,s07
s10,s14,2.0,10.363372986419733,3.0,12.0,15.0,,,,,,,,,stage1_pruned,s07
s18,s14,2.0,10.383551526344723,3.0,13.0,16.0,,,,,,,,,stage1_pruned,s07
s29,s14,2.0,10.49080591670341,3.0,14.0,17.0,,,,,,,,,stage1_pruned,s07
s30,s14,2.0,10.678610425005676,3.0,15.0,18.0,,,,,,,,,stage1_pruned,s07
s27,s14,1.9666666666666668,10.86542411730342,1.0,18.0,19.0,,,,,,,,,stage1_pruned,s07
s25,s14,2.0,10.74955525274158,3.0,16.0,19.0,,,,,,,,,stage1_pruned,s07
s02,s14,2.0,10.812786295959205,3.0,17.0,20.0,,,,,,,,,stage1_pruned,s07
s22,s14,2.0,10.979270964632008,3.0,19.0,22.0,,,,,,,,,stage1_pruned,s07
s04,s14,2.0,11.063923376440952,3.0,20.0,23.0,,,,,,,,,stage1_pruned,s07
s23,s14,2.0,11.095766067163956,3.0,21.0,24.0,,,,,,,,,stage1_pruned,s07
s05,s14,2.0,11.129697032064028,3.0,22.0,25.0,,,,,,,,,stage1_pruned,s07
s19,s14,2.0,11.156678396816094,3.0,23.0,26.0,,,,,,,,,stage1_pruned,s07
s20,s14,2.0,11.212176111974648,3.0,24.0,27.0,,,,,,,,,stage1_pruned,s07
s26,s14,2.0,11.246512772908172,3.0,25.0,28.0,,,,,,,,,stage1_pruned,s07
s01,s14,2.0,11.311719286855103,3.0,26.0,29.0,,,,,,,,,stage1_pruned,s07
s32,s14,2.0,11.44409018670072,3.0,27.0,30.0,,,,,,,,,stage1_pruned,s07
s13,s14,2.0,11.509940230652058,3.0,28.0,31.0,,,,,,,,,stage1_pruned,s07
s11,s14,2.0,11.607393752454952,3.0,29.0,32.0,,,,,,,,,stage1_pruned,s07
s03,s14,2.0,11.614145373565009,3.0,30.0,33.0,,,,,,,,,stage1_pruned,s07
s21,s14,2.0,12.724864367369847,3.0,31.0,34.0,,,,,,,,,stage1_pruned,s07
s18,s15,2.0,5.223536634903256,3.0,1.0,4.0,90.0,1.0,0.38620689655172413,1.0,1.0,0.7543103448275861,0.9511454821902448,0.8256607223853744,stage2_probe,s18
s10,s15,2.0,5.732244914410765,3.0,2.0,5.0,90.0,1.0,0.2836206896551724,1.0,1.0,0.7172413793103448,0.981053669775783,0.7992250972818925,stage2_probe,s18
s03,s15,1.9833333333333334,5.8729700023676354,2.0,3.0,5.0,15.0,0.16666666666666666,0.6896551724137931,0.5,1.0,0.8603448275862068,0.9932757513505862,0.6846637875675293,stage2_probe,s18
s22,s15,2.0,5.991987962554492,3.0,5.0,8.0,5.0,0.05555555555555555,0.06465517241379311,0.5,1.0,0.6836206896551724,0.9120744661556486,0.5035922290549089,stage2_probe,s18
s17,s15,1.9833333333333334,5.907923119194028,2.0,4.0,6.0,6.0,0.06666666666666667,0.014655172413793103,0.5,1.0,0.6008620689655173,0.9086613321619516,0.47853651488395965,stage2_probe,s18
s08,s15,1.9666666666666668,6.505802273820571,1.0,8.0,9.0,,,,,,,,,stage1_pruned,s18
s02,s15,1.9833333333333334,6.379874586696636,2.0,7.0,9.0,,,,,,,,,stage1_pruned,s18
s29,s15,2.0,6.126030345024793,3.0,6.0,9.0,,,,,,,,,stage1_pruned,s18
s01,s15,1.9666666666666668,6.600856154872208,1.0,10.0,11.0,,,,,,,,,stage1_pruned,s18
s13,s15,2.0,6.555216444483395,3.0,9.0,12.0,,,,,,,,,stage1_pruned,s18
s19,s15,1.9833333333333334,6.723493420658916,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s18
s09,s15,2.0,6.70498251680125,3.0,11.0,14.0,,,,,,,,,stage1_pruned,s18
s04,s15,2.0,6.748808228169933,3.0,13.0,16.0,,,,,,,,,stage1_pruned,s18
s30,s15,2.0,6.7891078463623895,3.0,14.0,17.0,,,,,,,,,stage1_pruned,s18
s16,s15,2.0,6.826382283685062,3.0,15.0,18.0,,,,,,,,,stage1_pruned,s18
s28,s15,1.9833333333333334,7.133222678819741,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s18
s20,s15,2.0,7.09241170991797,3.0,16.0,19.0,,,,,,,,,stage1_pruned,s18
s23,s15,2.0,7.148604496921839,3.0,18.0,21.0,,,,,,,,,stage1_pruned,s18
s26,s15,2.0,7.19917595224601,3.0,19.0,22.0,,,,,,,,,stage1_pruned,s18
s07,s15,1.9833333333333334,7.3867859496576695,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s18
s25,s15,2.0,7.275513853720351,3.0,20.0,23.0,,,,,,,,,stage1_pruned,s18
s27,s15,1.9833333333333334,7.389244830357389,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s18
s11,s15,1.9833333333333334,7.59033795940249,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s18
s32,s15,2.0,7.477318723647571,3.0,23.0,26.0,,,,,,,,,stage1_pruned,s18
s06,s15,1.9833333333333334,7.590729407937393,2.0,25.0,27.0,,,,,,,,,stage1_pruned,s18
s05,s15,1.9833333333333334,8.169574334297103,2.0,27.0,29.0,,,,,,,,,stage1_pruned,s18
s31,s15,2.0,8.01062468843912,3.0,26.0,29.0,,,,,,,,,stage1_pruned,s18
s12,s15,2.0,8.475306667031248,3.0,28.0,31.0,,,,,,,,,stage1_pruned,s18
s24,s15,2.0,8.570063108217933,3.0,29.0,32.0,,,,,,,,,stage1_pruned,s18
s21,s15,2.0,8.578951843485836,3.0,30.0,33.0,,,,,,,,,stage1_pruned,s18
s14,s15,2.0,10.377070140162877,3.0,31.0,34.0,,,,,,,,,stage1_pruned,s18
s18,s16,1.9666666666666668,5.587571053911222,1.0,3.0,4.0,60.0,0.6666666666666666,0.1646551724137931,1.0,1.0,0.6396551724137931,0.9225589780515958,0.7069900178680971,stage2_probe,s18
s09,s16,2.0,5.347961621960777,3.0,2.0,5.0,35.0,0.3888888888888889,0.20689655172413793,0.5,1.0,0.7672413793103449,0.9086445079522361,0.5985931449378418,stage2_probe,s18
s29,s16,1.9833333333333334,6.585869652886304,2.0,6.0,8.0,10.0,0.1111111111111111,0.034482758620689655,0.5,1.0,0.575,0.8522397079751329,0.48117520378956125,stage2_probe,s18
s08,s16,2.0,6.057748393046309,3.0,4.0,7.0,9.0,0.1,0.009482758620689655,0.5,1.0,0.5448275862068965,0.8318999357568259,0.46745706575335855,stage2_probe,s18
s17,s16,2.0,5.017170493089229,3.0,1.0,4.0,8.0,0.08888888888888889,0.008620689655172414,0.0,1.0,0.653448275862069,0.8271379738947288,0.3871040251315181,stage2_probe,s18
s15,s16,2.0,6.58299848091687,3.0,5.0,8.0,,,,,,,,,stage1_pruned,s18
s07,s16,2.0,6.586237992583429,3.0,7.0,10.0,,,,,,,,,stage1_pruned,s18
s06,s16,2.0,6.827313335299915,3.0,8.0,11.0,,,,,,,,,stage1_pruned,s18
s19,s16,2.0,6.89652789554593,3.0,9.0,12.0,,,,,,,,,stage1_pruned,s18
s28,s16,2.0,7.102112068947306,3.0,10.0,13.0,,,,,,,,,stage1_pruned,s18
s10,s16,2.0,7.102133022132382,3.0,11.0,14.0,,,,,,,,,stage1_pruned,s18
s20,s16,2.0,7.125956498767107,3.0,12.0,15.0,,,,,,,,,stage1_pruned,s18
s02,s16,2.0,7.154271164700532,3.0,13.0,16.0,,,,,,,,,stage1_pruned,s18
s01,s16,2.0,7.212880886246489,3.0,14.0,17.0,,,,,,,,,stage1_pruned,s18
s12,s16,2.0,7.439946796713257,3.0,15.0,18.0,,,,,,,,,stage1_pruned,s18
s04,s16,2.0,7.459748420042809,3.0,16.0,19.0,,,,,,,,,stage1_pruned,s18
s22,s16,2.0,7.626400121942125,3.0,17.0,20.0,,,,,,,,,stage1_pruned,s18
s31,s16,2.0,7.662410245375078,3.0,18.0,21.0,,,,,,,,,stage1_pruned,s18
s30,s16,2.0,7.725895930194656,3.0,19.0,22.0,,,,,,,,,stage1_pruned,s18
s26,s16,1.9833333333333334,7.87349580146079,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s18
s25,s16,2.0,7.868042197098365,3.0,20.0,23.0,,,,,,,,,stage1_pruned,s18
s24,s16,2.0,8.30490878845532,3.0,22.0,25.0,,,,,,,,,stage1_pruned,s18
s13,s16,2.0,8.355704033282741,3.0,23.0,26.0,,,,,,,,,stage1_pruned,s18
s23,s16,2.0,8.430141573003898,3.0,24.0,27.0,,,,,,,,,stage1_pruned,s18
s27,s16,2.0,8.473680646777678,3.0,25.0,28.0,,,,,,,,,stage1_pruned,s18
s03,s16,2.0,8.513798799441464,3.0,26.0,29.0,,,,,,,,,stage1_pruned,s18
s32,s16,2.0,9.051424712710087,3.0,27.0,30.0,,,,,,,,,stage1_pruned,s18
s11,s16,1.9833333333333334,9.157522916480392,2.0,29.0,31.0,,,,,,,,,stage1_pruned,s18
s05,s16,2.0,9.066710311819836,3.0,28.0,31.0,,,,,,,,,stage1_pruned,s18
s14,s16,2.0,9.357872852072692,3.0,30.0,33.0,,,,,,,,,stage1_pruned,s18
s21,s16,2.0,10.491716370122111,3.0,31.0,34.0,,,,,,,,,stage1_pruned,s18
s06,s17,1.9833333333333334,4.9416847749548145,3.0,4.0,7.0,63.0,0.7,0.2353448275862069,0.5,1.0,0.8525862068965517,0.8749697220923127,0.6663346930011674,stage2_probe,s06
s18,s17,2.0,4.5995459630352755,4.0,1.0,5.0,20.0,0.2222222222222222,0.13706896551724138,0.5,1.0,0.8715517241379309,0.9530402664974703,0.5827094845892414,stage2_probe,s06
s28,s17,2.0,4.752490146747191,4.0,2.0,6.0,15.0,0.16666666666666666,0.13017241379310346,0.5,1.0,0.7612068965517241,0.9429297369216079,0.5504223489150459,stage2_probe,s06
s16,s17,2.0,4.886369100764936,4.0,3.0,7.0,10.0,0.1111111111111111,0.061206896551724135,0.5,1.0,0.6620689655172414,0.8914678164766663,0.505895229904293,stage2_probe,s06
s01,s17,1.9666666666666668,5.007357315939799,2.0,5.0,7.0,15.0,0.16666666666666666,0.06724137931034482,0.5,1.0,0.5379310344827586,0.8652747443556663,0.48929821997640405,stage2_probe,s06
s09,s17,2.0,5.050810389941423,4.0,6.0,10.0,,,,,,,,,stage1_pruned,s06
s29,s17,1.9833333333333334,5.0971287527315035,3.0,8.0,11.0,,,,,,,,,stage1_pruned,s06
s07,s17,2.0,5.091095902705285,4.0,7.0,11.0,,,,,,,,,stage1_pruned,s06
s10,s17,1.9833333333333334,5.701991588422331,3.0,10.0,13.0,,,,,,,,,stage1_pruned,s06
s02,s17,2.0,5.478398216615063,4.0,9.0,13.0,,,,,,,,,stage1_pruned,s06
s26,s17,1.9666666666666668,5.774348566358879,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s06
s20,s17,1.9500000000000002,5.792878425883671,1.0,14.0,15.0,,,,,,,,,stage1_pruned,s06
s19,s17,1.9666666666666668,5.787049158714301,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s06
s08,s17,2.0,5.7071524323709175,4.0,11.0,15.0,,,,,,,,,stage1_pruned,s06
s15,s17,2.0,5.827442582299006,4.0,15.0,19.0,,,,,,,,,stage1_pruned,s06
s31,s17,2.0,5.939446245263125,4.0,16.0,20.0,,,,,,,,,stage1_pruned,s06
s30,s17,2.0,6.163150512350737,4.0,17.0,21.0,,,,,,,,,stage1_pruned,s06
s25,s17,2.0,6.233283500770843,4.0,18.0,22.0,,,,,,,,,stage1_pruned,s06
s04,s17,1.9500000000000002,6.748265968549241,1.0,22.0,23.0,,,,,,,,,stage1_pruned,s06
s03,s17,2.0,6.481885874034216,4.0,19.0,23.0,,,,,,,,,stage1_pruned,s06
s23,s17,2.0,6.579764490748151,4.0,20.0,24.0,,,,,,,,,stage1_pruned,s06
s27,s17,2.0,6.633171729616207,4.0,21.0,25.0,,,,,,,,,stage1_pruned,s06
s32,s17,2.0,6.781130696809804,4.0,23.0,27.0,,,,,,,,,stage1_pruned,s06
s22,s17,1.9833333333333334,7.151795583487363,3.0,25.0,28.0,,,,,,,,,stage1_pruned,s06
s13,s17,2.0,6.975451230428518,4.0,24.0,28.0,,,,,,,,,stage1_pruned,s06
s12,s17,1.9833333333333334,7.411651327837895,3.0,26.0,29.0,,,,,,,,,stage1_pruned,s06
s05,s17,1.9833333333333334,7.708035309454236,3.0,27.0,30.0,,,,,,,,,stage1_pruned,s06
s11,s17,1.9833333333333334,8.098753390377327,3.0,29.0,32.0,,,,,,,,,stage1_pruned,s06
s24,s17,2.0,7.754791204885783,4.0,28.0,32.0,,,,,,,,,stage1_pruned,s06
s21,s17,2.0,8.4758526085502,4.0,30.0,34.0,,,,,,,,,stage1_pruned,s06
s14,s17,2.0,9.504562120167067,4.0,31.0,35.0,,,,,,,,,stage1_pruned,s06
s01,s18,2.0,4.539671205691428,2.0,3.0,5.0,90.0,1.0,0.0939655172413793,1.0,1.0,0.8060344827586207,0.8376607134895935,0.7718830356744797,stage2_probe,s01
s19,s18,2.0,5.373474802747306,2.0,4.0,6.0,57.0,0.6333333333333333,0.06551724137931035,0.5,1.0,0.7068965517241379,0.8479287045757783,0.5918791938494785,stage2_probe,s01
s02,s18,2.0,4.4466967157765005,2.0,1.0,3.0,18.0,0.2,0.02327586206896552,0.5,1.0,0.6801724137931033,0.8446808851225927,0.5129236994285434,stage2_probe,s01
s08,s18,2.0,5.423871837125335,2.0,5.0,7.0,3.0,0.03333333333333333,0.03362068965517241,0.5,1.0,0.5465517241379311,0.9184104625043199,0.4669550058838367,stage2_probe,s01
s17,s18,1.9833333333333334,4.525779767533217,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.6620689655172414,0.0,0.3324137931034483,stage2_probe,s01
s03,s18,1.9833333333333334,5.625172700255391,1.0,7.0,8.0,,,,,,,,,stage1_pruned,s01
s10,s18,2.0,5.564937475673607,2.0,6.0,8.0,,,,,,,,,stage1_pruned,s01
s22,s18,2.0,5.682301397201432,2.0,8.0,10.0,,,,,,,,,stage1_pruned,s01
s06,s18,1.9833333333333334,5.819152996639253,1.0,10.0,11.0,,,,,,,,,stage1_pruned,s01
s20,s18,2.0,5.73597989854562,2.0,9.0,11.0,,,,,,,,,stage1_pruned,s01
s28,s18,2.0,5.881514569590703,2.0,11.0,13.0,,,,,,,,,stage1_pruned,s01
s29,s18,2.0,5.898722249200943,2.0,12.0,14.0,,,,,,,,,stage1_pruned,s01
s15,s18,1.9833333333333334,6.004584668310052,1.0,14.0,15.0,,,,,,,,,stage1_pruned,s01
s16,s18,2.0,5.951419871000804,2.0,13.0,15.0,,,,,,,,,stage1_pruned,s01
s09,s18,1.9833333333333334,6.146203191981115,1.0,15.0,16.0,,,,,,,,,stage1_pruned,s01
s04,s18,2.0,6.159406296322934,2.0,16.0,18.0,,,,,,,,,stage1_pruned,s01
s27,s18,2.0,6.229735640394287,2.0,17.0,19.0,,,,,,,,,stage1_pruned,s01
s23,s18,2.0,6.357339705457782,2.0,18.0,20.0,,,,,,,,,stage1_pruned,s01
s26,s18,1.9833333333333334,6.498468968737928,1.0,20.0,21.0,,,,,,,,,stage1_pruned,s01
s30,s18,2.0,6.436994860130051,2.0,19.0,21.0,,,,,,,,,stage1_pruned,s01
s32,s18,2.0,6.822192885472739,2.0,21.0,23.0,,,,,,,,,stage1_pruned,s01
s13,s18,2.0,6.937501311770718,2.0,22.0,24.0,,,,,,,,,stage1_pruned,s01
s07,s18,2.0,6.978564601805791,2.0,23.0,25.0,,,,,,,,,stage1_pruned,s01
s25,s18,2.0,7.0928705131050105,2.0,24.0,26.0,,,,,,,,,stage1_pruned,s01
